uid,x,y,Year,Month,BN
2912,146.944324993002,-31.5923060270003,2018,12,1
2913,146.344324993002,-31.5923060270003,2018,9,3
2914,145.694324993002,-31.5923060270003,2019,4,3
2915,148.444324993002,-31.5923060270003,2019,3,4
2916,148.394324993002,-31.5923060270003,2018,11,1
2917,147.544324993002,-31.5923060270003,2016,4,2
2918,143.844324993001,-31.5923060270003,2019,10,3
2919,145.294324993002,-16.0923060270001,2018,6,3
2920,143.794324993001,-31.5923060270003,2016,4,4
2921,143.644324993001,-31.5923060270003,2018,1,4
2922,142.944324993001,-31.5923060270003,2018,7,4
2923,143.094324993001,-16.0923060270001,2018,4,3
2924,144.944324993002,-31.5923060270003,2017,11,3
2925,144.744324993002,-31.5923060270003,2017,12,4
2926,144.444324993002,-31.5923060270003,2017,7,1
2927,144.494324993002,-31.5923060270003,2019,5,1
2928,142.294324993001,-16.0923060270001,2017,6,3
2929,145.094324993002,-16.0923060270001,2017,1,3
2930,144.744324993002,-16.0923060270001,2018,6,3
2931,144.544324993002,-16.0923060270001,2017,7,3
2932,143.744324993001,-16.0923060270001,2018,12,3
2933,142.344324993001,-31.5923060270003,2017,10,4
2934,144.794324993002,-16.1423060270001,2019,5,1
2935,143.944324993001,-16.1423060270001,2016,4,3
2936,144.044324993001,-16.1423060270001,2016,12,2
2937,143.394324993001,-16.1423060270001,2019,5,3
2938,141.644324993001,-16.1423060270001,2017,6,1
2939,142.944324993001,-31.6423060270003,2016,2,3
2940,142.044324993001,-31.6423060270003,2017,4,3
2941,143.144324993001,-16.1423060270001,2017,3,1
2942,143.044324993001,-16.1423060270001,2018,6,1
2943,142.744324993001,-16.1423060270001,2018,6,4
2944,142.644324993001,-16.1423060270001,2018,12,2
2945,142.394324993001,-16.1423060270001,2017,12,2
2946,142.094324993001,-16.1423060270001,2019,1,3
2947,141.794324993001,-16.1423060270001,2016,1,1
2948,152.744324993003,-31.5923060270003,2019,7,2
2949,139.044324993,-17.6423060270001,2018,9,3
2950,138.844324993,-17.6423060270001,2016,4,2
2951,138.444324993,-17.6423060270001,2016,2,2
2952,151.644324993003,-33.0923060270002,2018,6,2
2953,149.144324993003,-33.0923060270002,2018,1,2
2954,148.694324993003,-33.0923060270002,2019,6,3
2955,148.544324993002,-33.0923060270002,2018,8,1
2956,150.494324993003,-33.0923060270002,2018,9,1
2957,145.544324993002,-33.0923060270002,2018,3,2
2958,145.194324993002,-33.0923060270002,2016,12,4
2959,144.994324993002,-33.0923060270002,2019,9,4
2960,144.794324993002,-33.0923060270002,2016,12,3
2961,147.694324993002,-33.0923060270002,2017,12,2
2962,147.794324993002,-33.0923060270002,2017,2,3
2963,147.244324993002,-33.0923060270002,2016,7,2
2964,147.194324993002,-33.0923060270002,2017,9,2
2965,146.944324993002,-33.0923060270002,2017,8,1
2966,146.894324993002,-33.0923060270002,2017,10,2
2967,146.694324993002,-33.1423060270002,2016,11,2
2968,146.644324993002,-33.1423060270002,2017,9,2
2969,148.494324993002,-33.1423060270002,2019,8,4
2970,144.194324993001,-33.1423060270002,2016,11,1
2971,145.644324993002,-17.6423060270001,2019,2,2
2972,144.244324993001,-33.1423060270002,2016,1,1
2973,143.744324993001,-33.1423060270002,2016,10,3
2974,143.694324993001,-33.1423060270002,2017,6,3
2975,143.244324993001,-33.1423060270002,2018,5,2
2976,143.844324993001,-17.6423060270001,2019,7,2
2977,143.094324993001,-17.6423060270001,2017,2,1
2978,144.744324993002,-33.1423060270002,2017,12,3
2979,142.694324993001,-17.6423060270001,2018,11,2
2980,144.444324993002,-33.1423060270002,2016,2,1
2981,145.444324993002,-17.6423060270001,2018,9,4
2982,145.294324993002,-17.6423060270001,2019,7,1
2983,145.244324993002,-17.6423060270001,2019,2,4
2984,144.894324993002,-17.6423060270001,2019,4,4
2985,142.694324993001,-33.1423060270002,2017,3,4
2986,142.644324993001,-33.1423060270002,2016,4,4
2987,142.194324993001,-33.1423060270002,2018,10,4
2988,141.994324993001,-33.1423060270002,2019,12,3
2989,139.794324993,-17.6423060270001,2018,12,1
2990,139.544324993,-17.6423060270001,2016,6,1
2991,142.094324993001,-17.6423060270001,2017,8,2
2992,141.794324993001,-17.6423060270001,2019,7,2
2993,141.744324993001,-17.6423060270001,2017,6,1
2994,141.594324993001,-17.6423060270001,2018,9,2
2995,141.544324993001,-17.6423060270001,2019,1,4
2996,140.894324993001,-17.6423060270001,2016,12,1
2997,141.944324993001,-17.6923060270001,2016,12,3
2998,141.894324993001,-17.6923060270001,2018,3,3
2999,141.444324993001,-17.6923060270001,2019,2,2
3000,140.694324993001,-17.6923060270001,2017,4,4
3001,143.194324993001,-17.6923060270001,2018,8,1
3002,142.794324993001,-17.6923060270001,2018,7,4
3003,142.094324993001,-17.6923060270001,2017,8,3
3004,138.694324993,-17.6923060270001,2016,8,1
3005,138.394324993,-17.6923060270001,2017,10,4
3006,139.094324993,-17.6923060270001,2016,2,3
3007,139.044324993,-17.6923060270001,2018,8,4
3008,150.144324993003,-33.1423060270002,2017,5,2
3009,151.294324993003,-33.1423060270002,2019,3,2
3010,150.794324993003,-33.1923060270002,2016,6,4
3011,148.144324993002,-33.1923060270002,2019,1,1
3012,147.794324993002,-33.1923060270002,2018,5,3
3013,147.394324993002,-33.1923060270002,2019,1,3
3014,147.194324993002,-33.1923060270002,2019,9,1
3015,150.244324993003,-33.1923060270002,2019,5,3
3016,149.494324993003,-33.1923060270002,2016,10,1
3017,149.244324993003,-33.1923060270002,2018,9,2
3018,145.444324993002,-33.1923060270002,2017,10,4
3019,144.894324993002,-33.1923060270002,2016,6,4
3020,144.344324993002,-33.1923060270002,2016,6,2
3021,144.694324993002,-17.6923060270001,2016,7,1
3022,144.794324993002,-17.6923060270001,2019,6,1
3023,145.894324993002,-33.1923060270002,2019,11,2
3024,143.744324993001,-17.6923060270001,2016,2,2
3025,142.044324993001,-33.1923060270002,2019,10,3
3026,141.994324993001,-33.1923060270002,2018,8,4
3027,141.794324993001,-33.1923060270002,2019,8,2
3028,141.944324993001,-33.1923060270002,2018,7,2
3029,141.444324993001,-33.1923060270002,2016,10,1
3030,141.044324993001,-33.1923060270002,2019,7,1
3031,143.594324993001,-33.1923060270002,2017,2,1
3032,145.994324993002,-17.7423060270001,2019,4,3
3033,143.194324993001,-33.1923060270002,2016,4,1
3034,142.794324993001,-33.1923060270002,2018,8,3
3035,145.194324993002,-17.7423060270001,2016,11,2
3036,143.294324993001,-33.2423060270002,2018,11,3
3037,142.494324993001,-33.2423060270002,2017,5,1
3038,145.044324993002,-33.2423060270002,2018,3,1
3039,145.144324993002,-33.2423060270002,2016,11,3
3040,144.694324993002,-33.2423060270002,2019,10,1
3041,144.494324993002,-33.2423060270002,2017,11,1
3042,144.594324993002,-33.2423060270002,2017,8,1
3043,144.344324993002,-33.2423060270002,2019,1,3
3044,144.094324993001,-33.2423060270002,2019,11,2
3045,144.194324993001,-33.2423060270002,2017,4,3
3046,141.994324993001,-17.7423060270001,2017,5,4
3047,143.794324993001,-33.2423060270002,2018,1,3
3048,141.844324993001,-17.7423060270001,2019,8,4
3049,144.494324993002,-17.7423060270001,2019,2,4
3050,143.994324993001,-17.7423060270001,2018,4,4
3051,143.544324993001,-17.7423060270001,2017,1,1
3052,141.994324993001,-33.2423060270002,2018,4,2
3053,141.744324993001,-33.2423060270002,2018,10,1
3054,141.494324993001,-33.2423060270002,2018,11,3
3055,139.594324993,-17.7423060270001,2018,3,3
3056,138.944324993,-17.7423060270001,2018,8,3
3057,138.844324993,-17.7423060270001,2016,3,3
3058,140.794324993001,-17.7423060270001,2018,2,1
3059,140.744324993001,-17.7423060270001,2019,8,3
3060,140.544324993001,-17.7423060270001,2017,4,2
3061,140.394324993001,-17.7423060270001,2016,11,3
3062,138.044324993,-17.7923060270001,2017,8,3
3063,138.944324993,-17.7923060270001,2019,7,2
3064,138.294324993,-17.7923060270001,2018,9,4
3065,149.594324993003,-33.2423060270002,2016,1,3
3066,149.244324993003,-33.2423060270002,2016,5,2
3067,148.944324993003,-33.2423060270002,2016,9,3
3068,146.444324993002,-33.2423060270002,2018,11,3
3069,146.594324993002,-33.2423060270002,2018,11,4
3070,146.094324993002,-33.2423060270002,2016,6,4
3071,148.394324993002,-33.2423060270002,2017,7,2
3072,147.844324993002,-33.2423060270002,2018,9,3
3073,147.994324993002,-33.2423060270002,2018,1,3
3074,149.094324993003,-33.2923060270002,2018,5,2
3075,148.994324993003,-33.2923060270002,2016,6,2
3076,148.344324993002,-33.2923060270002,2016,6,3
3077,148.444324993002,-33.2923060270002,2019,4,3
3078,144.844324993002,-33.2923060270002,2016,11,1
3079,143.844324993001,-33.2923060270002,2017,8,1
3080,143.394324993001,-33.2923060270002,2019,9,3
3081,145.344324993002,-33.2923060270002,2018,4,1
3082,145.994324993002,-17.7923060270001,2016,7,3
3083,145.944324993002,-17.7923060270001,2019,9,3
3084,141.244324993001,-33.2923060270002,2017,1,1
3085,145.044324993002,-17.7923060270001,2019,6,2
3086,144.644324993002,-17.7923060270001,2019,1,3
3087,142.944324993001,-33.2923060270002,2018,5,3
3088,141.044324993001,-17.7923060270001,2019,6,3
3089,142.694324993001,-33.2923060270002,2019,1,2
3090,142.594324993001,-33.2923060270002,2019,8,1
3091,140.344324993001,-17.7923060270001,2016,2,3
3092,139.844324993,-17.7923060270001,2017,9,4
3093,142.844324993001,-17.7923060270001,2019,8,3
3094,142.594324993001,-17.7923060270001,2019,12,3
3095,142.444324993001,-17.8423060270001,2016,11,1
3096,142.594324993001,-17.8423060270001,2018,3,1
3097,142.144324993001,-17.8423060270001,2017,6,2
3098,141.794324993001,-17.8423060270001,2018,8,1
3099,141.344324993001,-17.8423060270001,2016,12,3
3100,144.094324993001,-17.8423060270001,2017,3,3
3101,143.494324993001,-17.8423060270001,2019,2,3
3102,142.894324993001,-17.8423060270001,2019,12,3
3103,142.744324993001,-17.8423060270001,2019,7,2
3104,138.894324993,-17.8423060270001,2018,6,4
3105,138.144324993,-17.8423060270001,2017,3,1
3106,140.794324993001,-17.8423060270001,2019,5,3
3107,139.694324993,-17.8423060270001,2016,4,3
3108,151.094324993003,-33.2923060270002,2018,7,4
3109,151.044324993003,-33.2923060270002,2016,5,1
3110,150.694324993003,-33.2923060270002,2016,2,2
3111,150.844324993003,-33.2923060270002,2019,10,2
3112,150.794324993003,-33.2923060270002,2016,7,3
3113,150.494324993003,-33.2923060270002,2017,1,3
3114,149.794324993003,-33.2923060270002,2018,7,4
3115,151.344324993003,-33.2923060270002,2017,10,1
3116,142.194324993001,-17.3923060270001,2019,8,1
3117,141.444324993001,-17.3923060270001,2019,5,3
3118,141.294324993001,-17.3923060270001,2018,8,1
3119,140.994324993001,-17.3923060270001,2017,12,2
3120,141.144324993001,-17.3923060270001,2019,8,3
3121,139.094324993,-17.3923060270001,2017,8,1
3122,138.344324993,-17.3923060270001,2019,3,3
3123,138.294324993,-17.3923060270001,2016,10,1
3124,138.044324993,-17.3923060270001,2018,4,3
3125,151.644324993003,-32.8423060270002,2019,6,3
3126,149.494324993003,-32.8423060270002,2019,10,3
3127,149.344324993003,-32.8423060270002,2016,8,4
3128,150.494324993003,-32.8423060270002,2017,9,1
3129,149.944324993003,-32.8423060270002,2019,11,4
3130,150.694324993003,-32.8923060270002,2018,1,1
3131,150.844324993003,-32.8923060270002,2019,5,2
3132,150.544324993003,-32.8923060270002,2017,11,1
3133,150.644324993003,-32.8923060270002,2018,5,2
3134,150.344324993003,-32.8923060270002,2016,6,3
3135,149.944324993003,-32.8923060270002,2019,9,4
3136,151.394324993003,-32.8923060270002,2018,2,1
3137,151.144324993003,-32.8923060270002,2017,5,2
3138,146.244324993002,-32.8923060270002,2017,8,4
3139,148.944324993003,-32.8923060270002,2017,3,2
3140,148.994324993003,-32.8923060270002,2016,11,1
3141,148.294324993002,-32.8923060270002,2017,8,4
3142,147.794324993002,-32.8923060270002,2019,5,4
3143,145.794324993002,-17.3923060270001,2017,5,2
3144,144.394324993002,-32.8923060270002,2019,9,2
3145,143.694324993001,-32.8923060270002,2017,2,3
3146,143.144324993001,-32.8923060270002,2019,9,3
3147,143.044324993001,-32.8923060270002,2017,11,3
3148,145.744324993002,-32.8923060270002,2019,7,3
3149,144.094324993001,-17.3923060270001,2017,3,3
3150,145.794324993002,-32.8923060270002,2019,7,1
3151,144.894324993002,-32.8923060270002,2019,10,4
3152,144.694324993002,-32.8923060270002,2019,1,4
3153,143.144324993001,-17.3923060270001,2018,1,3
3154,144.544324993002,-32.8923060270002,2017,12,2
3155,142.894324993001,-17.3923060270001,2017,9,2
3156,142.694324993001,-17.3923060270001,2017,6,4
3157,145.244324993002,-17.3923060270001,2016,6,3
3158,145.344324993002,-17.3923060270001,2016,5,2
3159,145.294324993002,-17.3923060270001,2016,3,1
3160,145.144324993002,-17.3923060270001,2018,9,3
3161,144.294324993002,-17.3923060270001,2016,3,2
3162,142.644324993001,-32.8923060270002,2019,11,2
3163,145.194324993002,-17.4423060270001,2018,5,1
3164,142.444324993001,-32.8923060270002,2019,10,4
3165,144.944324993002,-17.4423060270001,2017,2,2
3166,144.694324993002,-17.4423060270001,2019,11,1
3167,141.694324993001,-32.8923060270002,2019,5,1
3168,141.844324993001,-32.8923060270002,2016,2,3
3169,143.894324993001,-17.4423060270001,2017,5,4
3170,141.544324993001,-32.9423060270002,2018,3,4
3171,141.344324993001,-32.9423060270002,2017,6,2
3172,141.144324993001,-32.9423060270002,2017,8,4
3173,145.994324993002,-17.4423060270001,2016,4,2
3174,141.794324993001,-17.4423060270001,2019,1,4
3175,143.144324993001,-32.9423060270002,2018,8,2
3176,141.044324993001,-17.4423060270001,2019,2,3
3177,143.394324993001,-17.4423060270001,2018,4,2
3178,142.694324993001,-17.4423060270001,2016,9,3
3179,142.344324993001,-17.4423060270001,2018,1,3
3180,138.344324993,-17.4423060270001,2018,6,1
3181,139.444324993,-17.4423060270001,2017,12,3
3182,138.294324993,-17.4923060270001,2017,11,4
3183,138.244324993,-17.4923060270001,2017,8,4
3184,147.744324993002,-32.9423060270002,2019,7,4
3185,147.844324993002,-32.9423060270002,2016,11,4
3186,150.094324993003,-32.9423060270002,2017,2,4
3187,149.344324993003,-32.9423060270002,2019,9,1
3188,149.094324993003,-32.9423060270002,2019,9,1
3189,145.694324993002,-32.9423060270002,2018,6,4
3190,145.644324993002,-32.9423060270002,2016,11,4
3191,145.344324993002,-32.9423060270002,2016,4,3
3192,145.494324993002,-32.9423060270002,2019,6,3
3193,145.194324993002,-32.9423060270002,2017,1,2
3194,145.044324993002,-32.9423060270002,2019,1,4
3195,147.294324993002,-32.9423060270002,2017,3,1
3196,145.794324993002,-32.9423060270002,2018,2,4
3197,145.844324993002,-32.9423060270002,2019,6,3
3198,146.844324993002,-32.9923060270002,2019,9,4
3199,146.694324993002,-32.9923060270002,2018,7,3
3200,146.394324993002,-32.9923060270002,2016,8,3
3201,146.544324993002,-32.9923060270002,2016,1,3
3202,146.094324993002,-32.9923060270002,2017,2,2
3203,145.894324993002,-32.9923060270002,2018,9,3
3204,145.544324993002,-32.9923060270002,2018,7,1
3205,148.144324993002,-32.9923060270002,2017,3,2
3206,147.794324993002,-32.9923060270002,2017,2,4
3207,145.894324993002,-17.4923060270001,2018,10,1
3208,147.594324993002,-32.9923060270002,2018,7,2
3209,143.494324993001,-32.9923060270002,2016,9,4
3210,143.194324993001,-32.9923060270002,2017,2,1
3211,142.994324993001,-32.9923060270002,2017,12,4
3212,142.844324993001,-32.9923060270002,2019,12,2
3213,143.144324993001,-17.4923060270001,2016,7,1
3214,142.894324993001,-17.4923060270001,2017,9,2
3215,142.994324993001,-17.4923060270001,2019,1,4
3216,142.494324993001,-17.4923060270001,2019,1,3
3217,143.994324993001,-32.9923060270002,2019,11,4
3218,141.894324993001,-17.4923060270001,2018,5,4
3219,143.844324993001,-17.4923060270001,2016,11,3
3220,143.594324993001,-17.4923060270001,2018,10,4
3221,141.644324993001,-32.9923060270002,2016,10,1
3222,141.494324993001,-32.9923060270002,2017,4,3
3223,139.344324993,-17.4923060270001,2017,3,1
3224,139.094324993,-17.4923060270001,2017,1,4
3225,141.694324993001,-17.4923060270001,2018,3,1
3226,141.844324993001,-17.4923060270001,2019,11,2
3227,141.494324993001,-17.4923060270001,2019,8,2
3228,141.244324993001,-17.4923060270001,2016,2,3
3229,141.444324993001,-17.5423060270001,2017,3,3
3230,140.744324993001,-17.5423060270001,2016,9,3
3231,142.094324993001,-17.5423060270001,2016,7,2
3232,138.194324993,-17.5423060270001,2018,11,4
3233,149.944324993003,-32.9923060270002,2016,1,2
3234,149.094324993003,-32.9923060270002,2018,4,4
3235,151.444324993003,-32.9923060270002,2016,8,1
3236,150.544324993003,-32.9923060270002,2019,3,2
3237,150.494324993003,-32.9923060270002,2018,1,4
3238,150.194324993003,-32.9923060270002,2019,9,3
3239,151.344324993003,-33.0423060270002,2018,7,3
3240,151.044324993003,-33.0423060270002,2019,1,4
3241,150.794324993003,-33.0423060270002,2017,6,3
3242,147.894324993002,-33.0423060270002,2018,6,2
3243,147.794324993002,-33.0423060270002,2018,8,2
3244,146.894324993002,-33.0423060270002,2018,6,1
3245,149.494324993003,-33.0423060270002,2017,9,3
3246,149.594324993003,-33.0423060270002,2017,1,3
3247,149.394324993003,-33.0423060270002,2019,4,2
3248,149.044324993003,-33.0423060270002,2019,1,3
3249,149.144324993003,-33.0423060270002,2016,5,4
3250,144.644324993002,-33.0423060270002,2018,8,4
3251,144.544324993002,-33.0423060270002,2016,4,4
3252,144.394324993002,-33.0423060270002,2018,9,1
3253,143.444324993001,-33.0423060270002,2017,6,4
3254,144.494324993002,-17.5423060270001,2017,4,2
3255,145.894324993002,-33.0423060270002,2018,3,2
3256,145.994324993002,-33.0423060270002,2019,12,1
3257,145.944324993002,-33.0423060270002,2019,5,2
3258,144.094324993001,-17.5423060270001,2018,10,4
3259,143.194324993001,-17.5423060270001,2016,11,4
3260,145.844324993002,-17.5423060270001,2018,2,1
3261,145.294324993002,-17.5423060270001,2017,7,2
3262,144.794324993002,-17.5423060270001,2019,3,3
3263,145.644324993002,-17.5923060270001,2017,7,2
3264,145.144324993002,-17.5923060270001,2017,1,2
3265,144.794324993002,-17.5923060270001,2019,2,1
3266,144.944324993002,-17.5923060270001,2019,9,1
3267,144.494324993002,-33.0923060270002,2016,8,3
3268,142.594324993001,-17.5923060270001,2018,6,3
3269,144.194324993001,-33.0923060270002,2019,2,3
3270,143.844324993001,-33.0923060270002,2016,1,4
3271,141.744324993001,-17.5923060270001,2017,1,1
3272,141.694324993001,-17.5923060270001,2018,5,1
3273,144.244324993001,-17.5923060270001,2016,11,2
3274,143.994324993001,-17.5923060270001,2018,9,4
3275,143.044324993001,-17.5923060270001,2017,10,3
3276,141.144324993001,-33.0923060270002,2019,5,3
3277,139.344324993,-17.5923060270001,2017,8,3
3278,138.544324993,-17.5923060270001,2016,4,2
3279,140.794324993001,-17.5923060270001,2017,6,1
3280,140.894324993001,-17.5923060270001,2018,7,2
3281,140.644324993001,-17.5923060270001,2017,5,3
3282,144.244324993001,-17.1423060270001,2017,11,1
3283,143.894324993001,-17.1423060270001,2016,1,1
3284,143.044324993001,-17.1423060270001,2019,4,3
3285,142.794324993001,-17.1423060270001,2019,6,1
3286,141.194324993001,-32.6423060270003,2019,12,1
3287,145.694324993002,-17.1423060270001,2017,9,1
3288,145.144324993002,-17.1423060270001,2017,5,1
3289,144.644324993002,-17.1423060270001,2018,12,2
3290,142.894324993001,-32.6423060270003,2019,4,3
3291,142.244324993001,-32.6423060270003,2016,8,2
3292,142.344324993001,-32.6423060270003,2017,12,1
3293,142.044324993001,-32.6423060270003,2017,6,4
3294,141.894324993001,-32.6423060270003,2019,1,4
3295,141.694324993001,-32.6423060270003,2019,12,3
3296,141.594324993001,-32.6423060270003,2019,1,3
3297,142.194324993001,-17.1423060270001,2018,1,1
3298,141.794324993001,-17.1423060270001,2019,1,2
3299,141.744324993001,-17.1423060270001,2018,1,2
3300,141.244324993001,-17.1423060270001,2016,3,1
3301,138.194324993,-17.1423060270001,2019,6,1
3302,138.244324993,-17.1423060270001,2017,1,1
3303,138.094324993,-17.1423060270001,2017,4,2
3304,138.044324993,-17.1423060270001,2016,5,1
3305,151.844324993003,-32.5923060270003,2016,3,1
3306,151.894324993003,-32.5923060270003,2018,12,4
3307,149.844324993003,-32.6423060270003,2018,5,3
3308,149.444324993003,-32.6423060270003,2017,3,3
3309,151.544324993003,-32.6423060270003,2018,7,4
3310,151.344324993003,-32.6423060270003,2019,3,3
3311,147.594324993002,-32.6423060270003,2019,9,2
3312,147.294324993002,-32.6423060270003,2019,9,3
3313,147.244324993002,-32.6423060270003,2019,5,3
3314,147.144324993002,-32.6423060270003,2016,5,3
3315,146.844324993002,-32.6423060270003,2019,10,2
3316,146.294324993002,-32.6423060270003,2018,4,1
3317,148.844324993003,-32.6423060270003,2019,9,1
3318,144.494324993002,-32.6423060270003,2017,7,3
3319,143.994324993001,-32.6423060270003,2016,6,1
3320,143.694324993001,-32.6423060270003,2019,10,2
3321,143.194324993001,-32.6423060270003,2016,7,3
3322,145.744324993002,-32.6423060270003,2017,11,2
3323,144.694324993002,-32.6423060270003,2019,6,3
3324,145.094324993002,-32.6923060270002,2016,1,4
3325,144.494324993002,-32.6923060270002,2017,12,2
3326,144.344324993002,-32.6923060270002,2019,12,3
3327,147.294324993002,-32.6923060270002,2019,7,1
3328,145.344324993002,-17.1923060270001,2016,11,4
3329,145.294324993002,-17.1923060270001,2017,7,1
3330,146.444324993002,-32.6923060270002,2016,4,3
3331,144.444324993002,-17.1923060270001,2019,8,1
3332,146.044324993002,-32.6923060270002,2017,12,4
3333,142.294324993001,-32.6923060270002,2018,5,3
3334,141.994324993001,-32.6923060270002,2016,2,3
3335,141.294324993001,-32.6923060270002,2016,10,4
3336,141.444324993001,-32.6923060270002,2019,7,2
3337,145.744324993002,-17.1923060270001,2018,4,4
3338,142.244324993001,-17.1923060270001,2017,6,4
3339,143.794324993001,-32.6923060270002,2019,12,3
3340,143.494324993001,-32.6923060270002,2017,8,3
3341,141.894324993001,-17.1923060270001,2016,8,4
3342,143.294324993001,-32.6923060270002,2017,8,1
3343,143.194324993001,-32.6923060270002,2016,7,1
3344,143.044324993001,-32.6923060270002,2019,3,4
3345,142.994324993001,-32.6923060270002,2019,2,2
3346,143.844324993001,-17.1923060270001,2018,5,3
3347,143.494324993001,-17.1923060270001,2016,10,1
3348,143.294324993001,-17.1923060270001,2016,4,4
3349,142.794324993001,-17.1923060270001,2018,10,2
3350,142.544324993001,-17.1923060270001,2018,3,3
3351,141.044324993001,-32.6923060270002,2017,7,3
3352,142.494324993001,-17.1923060270001,2018,10,3
3353,141.894324993001,-17.2423060270001,2017,10,2
3354,141.344324993001,-17.2423060270001,2016,1,3
3355,138.444324993,-17.2423060270001,2019,2,3
3356,138.294324993,-17.2423060270001,2019,11,1
3357,138.244324993,-17.2423060270001,2019,11,3
3358,138.394324993,-17.2423060270001,2017,3,2
3359,151.794324993003,-32.6923060270002,2018,6,2
3360,151.444324993003,-32.6923060270002,2017,7,3
3361,151.194324993003,-32.6923060270002,2016,1,4
3362,150.944324993003,-32.6923060270002,2017,12,1
3363,148.644324993002,-32.6923060270002,2017,3,2
3364,148.344324993002,-32.6923060270002,2016,11,3
3365,148.394324993002,-32.6923060270002,2018,11,1
3366,149.444324993003,-32.6923060270002,2016,11,4
3367,149.144324993003,-32.6923060270002,2017,3,4
3368,150.244324993003,-32.7423060270002,2019,10,3
3369,149.044324993003,-32.7423060270002,2019,2,3
3370,148.794324993003,-32.7423060270002,2017,2,3
3371,151.894324993003,-32.7423060270002,2016,3,3
3372,151.194324993003,-32.7423060270002,2018,10,1
3373,150.794324993003,-32.7423060270002,2019,10,2
3374,150.394324993003,-32.7423060270002,2019,1,2
3375,146.094324993002,-32.7423060270002,2017,2,4
3376,145.794324993002,-32.7423060270002,2016,3,3
3377,145.594324993002,-32.7423060270002,2019,5,2
3378,148.594324993002,-32.7423060270002,2019,2,4
3379,147.144324993002,-32.7423060270002,2018,3,1
3380,145.544324993002,-17.2423060270001,2018,5,4
3381,142.444324993001,-32.7423060270002,2018,2,4
3382,143.194324993001,-17.2423060270001,2018,10,2
3383,142.644324993001,-17.2423060270001,2016,8,3
3384,144.044324993001,-32.7423060270002,2016,1,1
3385,142.144324993001,-17.2423060270001,2017,8,4
3386,145.094324993002,-17.2423060270001,2019,11,4
3387,144.044324993001,-17.2423060270001,2016,3,4
3388,144.144324993001,-17.2423060270001,2016,11,4
3389,142.294324993001,-32.7423060270002,2016,2,1
3390,144.794324993002,-17.2923060270001,2017,10,2
3391,144.544324993002,-17.2923060270001,2018,3,3
3392,144.444324993002,-17.2923060270001,2016,3,4
3393,141.694324993001,-32.7423060270002,2017,7,3
3394,141.444324993001,-32.7423060270002,2018,7,3
3395,141.744324993001,-32.7923060270002,2017,9,2
3396,145.594324993002,-17.2923060270001,2019,12,3
3397,143.244324993001,-32.7923060270002,2018,7,2
3398,141.144324993001,-17.2923060270001,2016,5,2
3399,141.844324993001,-17.2923060270001,2016,5,1
3400,138.044324993,-17.3423060270001,2017,8,2
3401,151.394324993003,-32.7923060270002,2018,2,2
3402,150.544324993003,-32.7923060270002,2016,2,3
3403,150.244324993003,-32.7923060270002,2019,11,2
3404,150.144324993003,-32.7923060270002,2019,7,2
3405,147.894324993002,-32.7923060270002,2016,1,3
3406,147.694324993002,-32.7923060270002,2016,8,2
3407,147.344324993002,-32.7923060270002,2019,11,3
3408,146.994324993002,-32.7923060270002,2018,8,1
3409,149.894324993003,-32.7923060270002,2016,6,2
3410,149.644324993003,-32.7923060270002,2016,8,1
3411,149.194324993003,-32.7923060270002,2017,2,4
3412,144.994324993002,-32.7923060270002,2017,5,2
3413,144.944324993002,-32.7923060270002,2018,11,4
3414,144.494324993002,-32.7923060270002,2017,1,4
3415,146.694324993002,-32.7923060270002,2017,12,4
3416,146.194324993002,-32.7923060270002,2019,8,3
3417,145.844324993002,-32.7923060270002,2016,10,1
3418,145.344324993002,-32.7923060270002,2016,5,1
3419,145.294324993002,-32.7923060270002,2019,9,4
3420,145.494324993002,-32.8423060270002,2018,7,1
3421,145.044324993002,-32.8423060270002,2016,5,4
3422,145.994324993002,-17.3423060270001,2019,12,2
3423,147.794324993002,-32.8423060270002,2017,1,4
3424,146.944324993002,-32.8423060270002,2019,1,1
3425,146.694324993002,-32.8423060270002,2019,2,1
3426,144.744324993002,-17.3423060270001,2018,10,3
3427,143.144324993001,-32.8423060270002,2019,1,1
3428,142.794324993001,-32.8423060270002,2019,3,3
3429,142.744324993001,-32.8423060270002,2019,3,4
3430,142.044324993001,-32.8423060270002,2016,6,2
3431,144.694324993002,-32.8423060270002,2018,11,2
3432,143.844324993001,-32.8423060270002,2016,8,3
3433,143.294324993001,-32.8423060270002,2017,10,2
3434,143.394324993001,-32.8423060270002,2017,7,4
3435,141.344324993001,-17.3423060270001,2016,6,3
3436,144.394324993002,-17.3423060270001,2019,3,2
3437,144.344324993002,-17.3423060270001,2019,6,1
3438,144.444324993002,-17.3423060270001,2016,5,4
3439,144.194324993001,-17.3423060270001,2017,6,4
3440,143.894324993001,-17.3423060270001,2016,6,4
3441,143.194324993001,-17.3423060270001,2017,6,1
3442,142.994324993001,-17.3423060270001,2016,9,2
3443,141.444324993001,-32.8423060270002,2016,2,4
3444,143.094324993001,-17.3423060270001,2017,10,2
3445,138.494324993,-17.3423060270001,2019,7,1
3446,138.444324993,-17.3423060270001,2017,11,4
3447,141.144324993001,-17.3423060270001,2017,5,1
3448,144.644324993002,-32.3923060270003,2017,11,4
3449,144.394324993002,-32.3923060270003,2018,4,4
3450,144.244324993001,-32.3923060270003,2019,7,2
